type, degree, size, action, cmp_count, swaps_count, cpu_cycles
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5546,536,76131
vector,16,200,build, 218,13,3690
vector,16,200,pop, 34,3,594
vector,16,200,insert, 2,1,171
vector,16,200,sort, 5496,534,78732
vector,16,200,build, 228,14,4248
vector,16,200,pop, 34,3,774
vector,16,200,insert, 1,0,90
vector,16,200,sort, 5516,541,76869
vector,16,200,build, 228,13,4113
vector,16,200,pop, 34,3,612
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5516,536,77580
vector,16,200,build, 228,10,3915
vector,16,200,pop, 17,2,468
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5542,540,76212
vector,16,200,build, 228,14,4140
vector,16,200,pop, 34,3,612
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5457,537,77418
vector,16,200,build, 228,14,3843
vector,16,200,pop, 34,3,684
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5553,533,77256
vector,16,200,build, 228,13,3789
vector,16,200,pop, 34,3,720
vector,16,200,insert, 1,0,72
vector,16,200,sort, 5585,539,78912
vector,16,200,build, 228,13,4122
vector,16,200,pop, 34,3,630
vector,16,200,insert, 1,0,72
vector,16,200,sort, 5522,531,76257
vector,16,200,build, 228,13,4392
vector,16,200,pop, 34,3,612
vector,16,200,insert, 2,2,234
vector,16,200,sort, 5523,536,77634
vector,16,200,build, 228,14,4104
vector,16,200,pop, 34,3,585
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5435,536,79488
vector,16,200,build, 228,13,3834
vector,16,200,pop, 34,3,675
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5466,534,76851
vector,16,200,build, 228,14,3915
vector,16,200,pop, 34,3,738
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5458,533,82881
vector,16,200,build, 228,13,3645
vector,16,200,pop, 34,3,603
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5506,533,77121
vector,16,200,build, 228,14,4068
vector,16,200,pop, 34,3,702
vector,16,200,insert, 2,1,153
vector,16,200,sort, 5440,528,76302
vector,16,200,build, 228,14,3996
vector,16,200,pop, 34,3,792
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5571,536,77769
vector,16,200,build, 211,12,3744
vector,16,200,pop, 34,3,756
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5581,539,76455
vector,16,200,build, 228,13,4140
vector,16,200,pop, 34,3,801
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5473,535,76635
vector,16,200,build, 228,13,4023
vector,16,200,pop, 34,3,675
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5581,542,75681
vector,16,200,build, 228,13,4203
vector,16,200,pop, 34,3,567
vector,16,200,insert, 1,0,63
vector,16,200,sort, 5440,530,75825
vector,16,200,build, 228,13,4257
vector,16,200,pop, 34,3,621
vector,16,200,insert, 1,0,90
vector,16,200,sort, 5490,537,76860
vector,16,200,build, 228,14,3987
vector,16,200,pop, 34,3,774
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5559,532,77481
vector,16,200,build, 228,13,4203
vector,16,200,pop, 34,3,720
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5479,530,76689
vector,16,200,build, 228,12,3582
vector,16,200,pop, 34,3,666
vector,16,200,insert, 1,0,90
vector,16,200,sort, 5515,534,78993
vector,16,200,build, 218,13,3906
vector,16,200,pop, 34,3,603
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5509,534,75870
vector,16,200,build, 228,14,4446
vector,16,200,pop, 34,3,702
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5568,538,79794
vector,16,200,build, 228,14,4203
vector,16,200,pop, 34,3,630
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5611,545,78111
vector,16,200,build, 228,14,4275
vector,16,200,pop, 23,3,621
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5573,539,79407
vector,16,200,build, 228,13,4401
vector,16,200,pop, 34,3,720
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5622,538,78291
vector,16,200,build, 228,14,3852
vector,16,200,pop, 34,3,648
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5496,535,77067
vector,16,200,build, 228,14,4140
vector,16,200,pop, 34,3,684
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5445,532,82746
vector,16,200,build, 228,13,3870
vector,16,200,pop, 34,3,594
vector,16,200,insert, 1,0,90
vector,16,200,sort, 5569,539,78354
vector,16,200,build, 228,14,3897
vector,16,200,pop, 34,3,783
vector,16,200,insert, 1,0,72
vector,16,200,sort, 5375,524,75681
vector,16,200,build, 228,13,4131
vector,16,200,pop, 34,3,711
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5502,531,76977
vector,16,200,build, 228,13,4266
vector,16,200,pop, 34,3,612
vector,16,200,insert, 1,0,90
vector,16,200,sort, 5494,535,79092
vector,16,200,build, 228,13,4230
vector,16,200,pop, 34,3,684
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5465,535,76896
vector,16,200,build, 228,13,3798
vector,16,200,pop, 23,3,630
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5486,534,75582
vector,16,200,build, 228,12,3582
vector,16,200,pop, 34,3,630
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5521,532,76284
vector,16,200,build, 228,14,4248
vector,16,200,pop, 34,3,720
vector,16,200,insert, 1,0,108
vector,16,200,sort, 5482,533,77796
vector,16,200,build, 228,13,3636
vector,16,200,pop, 34,3,729
vector,16,200,insert, 1,0,90
vector,16,200,sort, 5558,543,78516
vector,16,200,build, 228,13,4113
vector,16,200,pop, 34,3,711
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5474,531,76059
vector,16,200,build, 228,13,3879
vector,16,200,pop, 34,3,594
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5495,527,76149
vector,16,200,build, 228,14,4230
vector,16,200,pop, 34,3,639
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5507,532,78102
vector,16,200,build, 228,13,4050
vector,16,200,pop, 34,3,693
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5549,536,76995
vector,16,200,build, 228,13,4140
vector,16,200,pop, 34,3,639
vector,16,200,insert, 2,1,189
vector,16,200,sort, 5499,530,78156
vector,16,200,build, 228,14,4464
vector,16,200,pop, 34,3,549
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5455,526,75798
vector,16,200,build, 228,12,3546
vector,16,200,pop, 23,3,540
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5545,532,77319
vector,16,200,build, 228,11,3780
vector,16,200,pop, 34,3,675
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5585,537,78399
vector,16,200,build, 228,13,4176
vector,16,200,pop, 34,3,720
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5584,541,77904
vector,16,200,build, 228,14,4203
vector,16,200,pop, 34,3,603
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5561,543,77832
vector,16,200,build, 228,14,4122
vector,16,200,pop, 34,3,648
vector,16,200,insert, 1,0,72
vector,16,200,sort, 5468,529,76563
vector,16,200,build, 228,13,3753
vector,16,200,pop, 34,3,639
vector,16,200,insert, 1,0,90
vector,16,200,sort, 5585,537,77859
vector,16,200,build, 228,14,4518
vector,16,200,pop, 34,3,756
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5518,532,75996
vector,16,200,build, 228,13,3762
vector,16,200,pop, 34,3,810
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5502,531,78255
vector,16,200,build, 228,11,3834
vector,16,200,pop, 34,3,729
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5500,530,76680
vector,16,200,build, 228,13,4104
vector,16,200,pop, 34,3,747
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5516,527,76221
vector,16,200,build, 228,11,4140
vector,16,200,pop, 34,3,702
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5428,532,77724
vector,16,200,build, 228,12,4050
vector,16,200,pop, 34,3,585
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5411,533,76518
vector,16,200,build, 228,13,3888
vector,16,200,pop, 34,3,693
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5463,529,74835
vector,16,200,build, 228,14,3717
vector,16,200,pop, 34,3,666
vector,16,200,insert, 2,1,189
vector,16,200,sort, 5602,535,77256
vector,16,200,build, 228,13,4653
vector,16,200,pop, 34,3,684
vector,16,200,insert, 2,1,171
vector,16,200,sort, 5506,539,76104
vector,16,200,build, 228,12,3852
vector,16,200,pop, 34,3,585
vector,16,200,insert, 1,0,108
vector,16,200,sort, 5517,532,78057
vector,16,200,build, 228,14,4401
vector,16,200,pop, 34,3,693
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5463,537,79047
vector,16,200,build, 228,14,4176
vector,16,200,pop, 34,3,783
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5511,534,77049
vector,16,200,build, 228,12,3879
vector,16,200,pop, 34,3,738
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5596,537,78444
vector,16,200,build, 228,14,3897
vector,16,200,pop, 34,3,630
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5506,537,77805
vector,16,200,build, 228,14,3861
vector,16,200,pop, 34,3,738
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5518,538,78426
vector,16,200,build, 228,12,4104
vector,16,200,pop, 23,3,630
vector,16,200,insert, 1,0,72
vector,16,200,sort, 5573,541,79056
vector,16,200,build, 228,12,3969
vector,16,200,pop, 34,3,666
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5546,539,77301
vector,16,200,build, 228,13,4185
vector,16,200,pop, 34,3,756
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5549,535,76950
vector,16,200,build, 228,14,4167
vector,16,200,pop, 34,3,738
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5552,534,76455
vector,16,200,build, 228,13,3933
vector,16,200,pop, 34,3,657
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5478,533,127557
vector,16,200,build, 228,12,4572
vector,16,200,pop, 34,3,729
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5468,535,75402
vector,16,200,build, 228,14,4248
vector,16,200,pop, 34,3,648
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5508,530,76644
vector,16,200,build, 228,14,4059
vector,16,200,pop, 34,3,711
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5557,537,76977
vector,16,200,build, 228,14,4500
vector,16,200,pop, 34,3,621
vector,16,200,insert, 1,0,117
vector,16,200,sort, 5538,537,78084
vector,16,200,build, 228,14,3663
vector,16,200,pop, 34,3,576
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5426,529,76761
vector,16,200,build, 228,13,3933
vector,16,200,pop, 34,3,738
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5536,535,76482
vector,16,200,build, 228,11,4113
vector,16,200,pop, 34,3,513
vector,16,200,insert, 1,0,99
vector,16,200,sort, 5502,537,76707
vector,16,200,build, 211,12,3915
vector,16,200,pop, 34,3,774
vector,16,200,insert, 1,0,126
vector,16,200,sort, 5544,538,79281
vector,16,200,build, 228,14,3618
vector,16,200,pop, 17,2,405
vector,16,200,insert, 2,1,198
vector,16,200,sort, 5477,534,76788
vector,16,200,build, 218,13,3699
vector,16,200,pop, 34,3,594
